Region,Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area
Jhelum,2004-10-17,Weekly,5.5939297124600635,2089532.143769968,46.79031948881789,Urban
Jhelum,2004-10-24,Weekly,5.591373801916933,2094233.0990415337,46.734664536741214,Urban
Jhelum,2004-10-31,Weekly,5.588817891373802,2098934.054313099,46.67900958466454,Urban
Jhelum,2004-11-07,Weekly,5.58626198083067,2103635.0095846644,46.62335463258786,Urban
Jhelum,2004-11-14,Weekly,5.58370607028754,2108335.96485623,46.56769968051118,Urban
Jhelum,2004-11-21,Weekly,5.581150159744409,2113036.9201277955,46.5120447284345,Urban
Jhelum,2004-11-28,Weekly,5.578594249201277,2117737.875399361,46.456389776357824,Urban
Jhelum,2004-12-05,Weekly,5.5760383386581465,2122438.8306709267,46.40073482428115,Urban
Jhelum,2004-12-12,Weekly,5.573482428115016,2127139.785942492,46.34507987220447,Urban
Jhelum,2004-12-19,Weekly,5.570926517571885,2131840.7412140574,46.2894249201278,Urban
Jhelum,2004-12-26,Weekly,5.568370607028754,2136541.696485623,46.23376996805112,Urban
Jhelum,2005-01-02,Weekly,5.5658146964856225,2141242.6517571886,46.17811501597444,Urban
Jhelum,2005-01-09,Weekly,5.563258785942492,2145943.607028754,46.12246006389776,Urban
Jhelum,2005-01-16,Weekly,5.560702875399361,2150644.56230032,46.06680511182108,Urban
Jhelum,2005-01-23,Weekly,5.558146964856229,2155345.517571885,46.01115015974441,Urban
Jhelum,2005-01-30,Weekly,5.555591054313099,2160046.4728434505,45.95549520766773,Urban
Jhelum,2005-02-06,Weekly,5.553035143769968,2164747.428115016,45.89984025559106,Urban
Jhelum,2005-02-13,Weekly,5.550479233226837,2169448.3833865817,45.84418530351438,Urban
Jhelum,2005-02-20,Weekly,5.5479233226837055,2174149.338658147,45.7885303514377,Urban
Jhelum,2005-02-27,Weekly,5.545367412140575,2178850.2939297124,45.73287539936102,Urban
Jhelum,2005-03-06,Weekly,5.542811501597444,2183551.249201278,45.67722044728434,Urban
Jhelum,2005-03-13,Weekly,5.540255591054313,2188252.2044728436,45.62156549520767,Urban
Jhelum,2005-03-20,Weekly,5.5376996805111816,2192953.159744409,45.56591054313099,Urban
Jhelum,2005-03-27,Weekly,5.535143769968051,2197654.1150159743,45.51025559105432,Urban
Jhelum,2005-04-03,Weekly,5.53258785942492,2202355.07028754,45.45460063897764,Urban
Jhelum,2005-04-10,Weekly,5.530031948881788,2207056.0255591054,45.39894568690096,Urban
Jhelum,2005-04-17,Weekly,5.527476038338658,2211756.9808306713,45.34329073482428,Urban
Jhelum,2005-04-24,Weekly,5.524920127795527,2216457.9361022366,45.2876357827476,Urban
Jhelum,2005-05-01,Weekly,5.522364217252396,2221158.891373802,45.23198083067093,Urban
Jhelum,2005-05-08,Weekly,5.519808306709265,2225859.8466453673,45.17632587859425,Urban
Jhelum,2005-05-15,Weekly,5.517252396166134,2230560.8019169327,45.120670926517576,Urban
Jhelum,2005-05-22,Weekly,5.514696485623003,2235261.7571884985,45.0650159744409,Urban
Jhelum,2005-05-29,Weekly,5.512140575079872,2239962.712460064,45.00936102236422,Urban
Jhelum,2005-06-05,Weekly,5.509584664536741,2244663.6677316297,44.95370607028754,Urban
Jhelum,2005-06-12,Weekly,5.50702875399361,2249364.623003195,44.89805111821086,Urban
Jhelum,2005-06-19,Weekly,5.504472843450479,2254065.5782747604,44.842396166134186,Urban
Jhelum,2005-06-26,Weekly,5.501916932907348,2258766.5335463258,44.78674121405751,Urban
Jhelum,2005-07-03,Weekly,5.499361022364217,2263467.488817891,44.731086261980835,Urban
Jhelum,2005-07-10,Weekly,5.496805111821086,2268168.444089457,44.675431309904155,Urban
Jhelum,2005-07-17,Weekly,5.494249201277955,2272869.3993610227,44.619776357827476,Urban
Jhelum,2005-07-24,Weekly,5.491693290734824,2277570.354632588,44.5641214057508,Urban
Jhelum,2005-07-31,Weekly,5.489137380191693,2282271.3099041535,44.50846645367412,Urban
Jhelum,2005-08-07,Weekly,5.486581469648562,2286972.265175719,44.452811501597445,Urban
Jhelum,2005-08-14,Weekly,5.484025559105431,2291673.220447284,44.397156549520766,Urban
Jhelum,2005-08-21,Weekly,5.4814696485623,2296374.17571885,44.34150159744409,Urban
Jhelum,2005-08-28,Weekly,5.478913738019169,2301075.1309904153,44.285846645367414,Urban
Jhelum,2005-09-04,Weekly,5.476357827476038,2305776.086261981,44.230191693290735,Urban
Jhelum,2005-09-11,Weekly,5.473801916932907,2310477.0415335465,44.174536741214055,Urban
Jhelum,2005-09-18,Weekly,5.4712460063897765,2315177.996805112,44.11888178913738,Urban
Jhelum,2005-09-25,Weekly,5.468690095846645,2319878.9520766772,44.063226837060704,Urban
Jhelum,2005-10-02,Weekly,5.466134185303514,2324579.9073482426,44.007571884984024,Urban
Jhelum,2005-10-09,Weekly,5.463578274760383,2329280.8626198084,43.95191693290735,Urban
Jhelum,2005-10-16,Weekly,5.461022364217252,2333981.8178913738,43.89626198083067,Urban
Jhelum,2005-10-23,Weekly,5.458466453674121,2338682.7731629396,43.84060702875399,Urban
Jhelum,2005-10-30,Weekly,5.45591054313099,2343383.728434505,43.784952076677314,Urban
Jhelum,2005-11-06,Weekly,5.4533546325878595,2348084.6837060703,43.72929712460064,Urban
Jhelum,2005-11-13,Weekly,5.450798722044728,2352785.6389776357,43.67364217252396,Urban
Jhelum,2005-11-20,Weekly,5.448242811501597,2357486.594249201,43.61798722044728,Urban
Jhelum,2005-11-27,Weekly,5.445686900958466,2362187.549520767,43.56233226837061,Urban
Jhelum,2005-12-04,Weekly,5.4431309904153355,2366888.5047923326,43.50667731629393,Urban
Jhelum,2005-12-11,Weekly,5.440575079872204,2371589.460063898,43.45102236421725,Urban
Jhelum,2005-12-18,Weekly,5.438019169329073,2376290.4153354634,43.39536741214057,Urban
Jhelum,2005-12-25,Weekly,5.435463258785942,2380991.3706070287,43.3397124600639,Urban
Jhelum,2006-01-01,Weekly,5.432907348242812,2385692.325878594,43.28405750798722,Urban
Jhelum,2006-01-08,Weekly,5.43035143769968,2390393.28115016,43.22840255591054,Urban
Jhelum,2006-01-15,Weekly,5.427795527156549,2395094.2364217252,43.17274760383387,Urban
Jhelum,2006-01-22,Weekly,5.4252396166134185,2399795.191693291,43.11709265175719,Urban
Jhelum,2006-01-29,Weekly,5.422683706070288,2404496.1469648564,43.06143769968051,Urban
Jhelum,2006-02-05,Weekly,5.420127795527156,2409197.102236422,43.00578274760383,Urban
Jhelum,2006-02-12,Weekly,5.417571884984025,2413898.057507987,42.95012779552716,Urban
Jhelum,2006-02-19,Weekly,5.4150159744408946,2418599.0127795525,42.89447284345048,Urban
Jhelum,2006-02-26,Weekly,5.412460063897763,2423299.9680511183,42.8388178913738,Urban
Jhelum,2006-03-05,Weekly,5.409904153354632,2428000.9233226837,42.78316293929713,Urban
Jhelum,2006-03-12,Weekly,5.407348242811501,2432701.8785942495,42.72750798722045,Urban
Jhelum,2006-03-19,Weekly,5.404792332268371,2437402.833865815,42.67185303514377,Urban
Jhelum,2006-03-26,Weekly,5.402236421725239,2442103.78913738,42.61619808306709,Urban
Jhelum,2006-04-02,Weekly,5.399680511182108,2446804.7444089456,42.56054313099042,Urban
Jhelum,2006-04-09,Weekly,5.3971246006389775,2451505.699680511,42.50488817891374,Urban
Jhelum,2006-04-16,Weekly,5.394568690095847,2456206.6549520767,42.44923322683706,Urban
Jhelum,2006-04-23,Weekly,5.392012779552715,2460907.6102236426,42.39357827476039,Urban
Jhelum,2006-04-30,Weekly,5.389456869009584,2465608.565495208,42.33792332268371,Urban
Jhelum,2006-05-07,Weekly,5.386900958466454,2470309.5207667733,42.28226837060703,Urban
Jhelum,2006-05-14,Weekly,5.384345047923323,2475010.4760383386,42.22661341853035,Urban
Jhelum,2006-05-21,Weekly,5.381789137380191,2479711.431309904,42.170958466453676,Urban
Jhelum,2006-05-28,Weekly,5.37923322683706,2484412.38658147,42.115303514377,Urban
Jhelum,2006-06-04,Weekly,5.37667731629393,2489113.341853035,42.05964856230032,Urban
Jhelum,2006-06-11,Weekly,5.374121405750799,2493814.297124601,42.003993610223645,Urban
Jhelum,2006-06-18,Weekly,5.371565495207667,2498515.2523961663,41.948338658146966,Urban
Jhelum,2006-06-25,Weekly,5.3690095846645365,2503216.2076677317,41.89268370607029,Urban
Jhelum,2006-07-02,Weekly,5.366453674121406,2507917.162939297,41.83702875399361,Urban
Jhelum,2006-07-09,Weekly,5.363897763578274,2512618.1182108624,41.78137380191693,Urban
Jhelum,2006-07-16,Weekly,5.361341853035143,2517319.073482428,41.725718849840256,Urban
Jhelum,2006-07-23,Weekly,5.358785942492013,2522020.0287539936,41.67006389776358,Urban
Jhelum,2006-07-30,Weekly,5.356230031948882,2526720.9840255594,41.614408945686904,Urban
Jhelum,2006-08-06,Weekly,5.35367412140575,2531421.9392971247,41.558753993610225,Urban
Jhelum,2006-08-13,Weekly,5.351118210862619,2536122.89456869,41.503099041533545,Urban
Jhelum,2006-08-20,Weekly,5.348562300319489,2540823.8498402555,41.447444089456866,Urban
Jhelum,2006-08-27,Weekly,5.346006389776358,2545524.805111821,41.39178913738019,Urban
Jhelum,2006-09-03,Weekly,5.343450479233226,2550225.7603833866,41.336134185303514,Urban
Jhelum,2006-09-10,Weekly,5.3408945686900955,2554926.7156549525,41.28047923322684,Urban
Jhelum,2006-09-17,Weekly,5.338338658146965,2559627.670926518,41.22482428115016,Urban
Jhelum,2006-09-24,Weekly,5.335782747603834,2564328.626198083,41.16916932907348,Urban
Jhelum,2006-10-01,Weekly,5.333226837060702,2569029.5814696485,41.113514376996804,Urban
Jhelum,2006-10-08,Weekly,5.330670926517572,2573730.536741214,41.057859424920125,Urban
Jhelum,2006-10-15,Weekly,5.328115015974441,2578431.4920127797,41.002204472843445,Urban
Jhelum,2006-10-22,Weekly,5.32555910543131,2583132.447284345,40.94654952076677,Urban
Jhelum,2006-10-29,Weekly,5.323003194888178,2587833.402555911,40.8908945686901,Urban
Jhelum,2006-11-05,Weekly,5.320447284345048,2592534.357827476,40.83523961661342,Urban
Jhelum,2006-11-12,Weekly,5.317891373801917,2597235.3130990416,40.77958466453674,Urban
Jhelum,2006-11-19,Weekly,5.315335463258785,2601936.268370607,40.72392971246006,Urban
Jhelum,2006-11-26,Weekly,5.3127795527156545,2606637.2236421723,40.66827476038338,Urban
Jhelum,2006-12-03,Weekly,5.310223642172524,2611338.178913738,40.612619808306704,Urban
Jhelum,2006-12-10,Weekly,5.307667731629393,2616039.1341853035,40.55696485623003,Urban
Jhelum,2006-12-17,Weekly,5.305111821086262,2620740.0894568693,40.50130990415336,Urban
Jhelum,2006-12-24,Weekly,5.302555910543131,2625441.0447284346,40.44565495207668,Urban
Jhelum,2006-12-31,Weekly,5.3,2630142.0,40.39,Urban
Jhelum,2007-01-07,Weekly,5.301567944250871,2628813.1655052267,40.40864111498258,Urban
Jhelum,2007-01-14,Weekly,5.303135888501742,2627484.331010453,40.42728222996516,Urban
Jhelum,2007-01-21,Weekly,5.3047038327526135,2626155.4965156796,40.44592334494774,Urban
Jhelum,2007-01-28,Weekly,5.306271777003484,2624826.662020906,40.464564459930315,Urban
Jhelum,2007-02-04,Weekly,5.307839721254355,2623497.8275261326,40.483205574912894,Urban
Jhelum,2007-02-11,Weekly,5.309407665505226,2622168.993031359,40.50184668989547,Urban
Jhelum,2007-02-18,Weekly,5.310975609756097,2620840.1585365855,40.52048780487805,Urban
Jhelum,2007-02-25,Weekly,5.312543554006968,2619511.3240418117,40.53912891986063,Urban
Jhelum,2007-03-04,Weekly,5.31411149825784,2618182.4895470385,40.55777003484321,Urban
Jhelum,2007-03-11,Weekly,5.315679442508711,2616853.6550522647,40.57641114982579,Urban
Jhelum,2007-03-18,Weekly,5.317247386759582,2615524.8205574914,40.595052264808366,Urban
Jhelum,2007-03-25,Weekly,5.318815331010453,2614195.9860627176,40.61369337979094,Urban
Jhelum,2007-04-01,Weekly,5.320383275261324,2612867.1515679443,40.63233449477352,Urban
Jhelum,2007-04-08,Weekly,5.3219512195121945,2611538.3170731706,40.650975609756095,Urban
Jhelum,2007-04-15,Weekly,5.323519163763066,2610209.4825783973,40.669616724738674,Urban
Jhelum,2007-04-22,Weekly,5.325087108013937,2608880.6480836235,40.68825783972125,Urban
Jhelum,2007-04-29,Weekly,5.326655052264808,2607551.81358885,40.70689895470383,Urban
Jhelum,2007-05-06,Weekly,5.328222996515679,2606222.9790940764,40.72554006968641,Urban
Jhelum,2007-05-13,Weekly,5.32979094076655,2604894.144599303,40.74418118466899,Urban
Jhelum,2007-05-20,Weekly,5.331358885017422,2603565.31010453,40.76282229965157,Urban
Jhelum,2007-05-27,Weekly,5.332926829268293,2602236.475609756,40.781463414634146,Urban
Jhelum,2007-06-03,Weekly,5.334494773519164,2600907.641114983,40.800104529616725,Urban
Jhelum,2007-06-10,Weekly,5.336062717770035,2599578.806620209,40.8187456445993,Urban
Jhelum,2007-06-17,Weekly,5.3376306620209055,2598249.9721254357,40.83738675958188,Urban
Jhelum,2007-06-24,Weekly,5.3391986062717764,2596921.137630662,40.85602787456446,Urban
Jhelum,2007-07-01,Weekly,5.340766550522648,2595592.3031358887,40.87466898954704,Urban
Jhelum,2007-07-08,Weekly,5.342334494773519,2594263.468641115,40.89331010452962,Urban
Jhelum,2007-07-15,Weekly,5.34390243902439,2592934.6341463416,40.9119512195122,Urban
Jhelum,2007-07-22,Weekly,5.345470383275261,2591605.799651568,40.930592334494776,Urban
Jhelum,2007-07-29,Weekly,5.347038327526132,2590276.9651567945,40.949233449477354,Urban
Jhelum,2007-08-05,Weekly,5.348606271777004,2588948.1306620208,40.96787456445993,Urban
Jhelum,2007-08-12,Weekly,5.350174216027875,2587619.2961672475,40.98651567944251,Urban
Jhelum,2007-08-19,Weekly,5.351742160278746,2586290.4616724737,41.00515679442509,Urban
Jhelum,2007-08-26,Weekly,5.3533101045296165,2584961.6271777004,41.02379790940767,Urban
Jhelum,2007-09-02,Weekly,5.3548780487804875,2583632.7926829266,41.04243902439025,Urban
Jhelum,2007-09-09,Weekly,5.356445993031358,2582303.9581881533,41.06108013937282,Urban
Jhelum,2007-09-16,Weekly,5.35801393728223,2580975.1236933796,41.0797212543554,Urban
Jhelum,2007-09-23,Weekly,5.359581881533101,2579646.2891986063,41.09836236933798,Urban
Jhelum,2007-09-30,Weekly,5.361149825783972,2578317.454703833,41.117003484320556,Urban
Jhelum,2007-10-07,Weekly,5.362717770034843,2576988.620209059,41.135644599303134,Urban
Jhelum,2007-10-14,Weekly,5.364285714285714,2575659.785714286,41.15428571428571,Urban
Jhelum,2007-10-21,Weekly,5.365853658536585,2574330.951219512,41.17292682926829,Urban
Jhelum,2007-10-28,Weekly,5.367421602787457,2573002.116724739,41.19156794425087,Urban
Jhelum,2007-11-04,Weekly,5.3689895470383275,2571673.282229965,41.21020905923345,Urban
Jhelum,2007-11-11,Weekly,5.3705574912891985,2570344.447735192,41.22885017421603,Urban
Jhelum,2007-11-18,Weekly,5.372125435540069,2569015.613240418,41.24749128919861,Urban
Jhelum,2007-11-25,Weekly,5.37369337979094,2567686.7787456447,41.266132404181185,Urban
Jhelum,2007-12-02,Weekly,5.375261324041812,2566357.944250871,41.284773519163764,Urban
Jhelum,2007-12-09,Weekly,5.376829268292683,2565029.1097560977,41.30341463414634,Urban
Jhelum,2007-12-16,Weekly,5.378397212543554,2563700.275261324,41.32205574912892,Urban
Jhelum,2007-12-23,Weekly,5.379965156794425,2562371.4407665506,41.3406968641115,Urban
Jhelum,2007-12-30,Weekly,5.381533101045296,2561042.606271777,41.35933797909408,Urban
Jhelum,2008-01-06,Weekly,5.383101045296167,2559713.7717770035,41.37797909407666,Urban
Jhelum,2008-01-13,Weekly,5.3846689895470385,2558384.93728223,41.396620209059236,Urban
Jhelum,2008-01-20,Weekly,5.3862369337979095,2557056.1027874565,41.415261324041815,Urban
Jhelum,2008-01-27,Weekly,5.38780487804878,2555727.2682926827,41.43390243902439,Urban
Jhelum,2008-02-03,Weekly,5.389372822299651,2554398.4337979094,41.45254355400697,Urban
Jhelum,2008-02-10,Weekly,5.390940766550522,2553069.599303136,41.47118466898955,Urban
Jhelum,2008-02-17,Weekly,5.392508710801393,2551740.7648083623,41.48982578397213,Urban
Jhelum,2008-02-24,Weekly,5.394076655052265,2550411.930313589,41.5084668989547,Urban
Jhelum,2008-03-02,Weekly,5.395644599303136,2549083.0958188153,41.52710801393728,Urban
Jhelum,2008-03-09,Weekly,5.397212543554007,2547754.261324042,41.54574912891986,Urban
Jhelum,2008-03-16,Weekly,5.398780487804878,2546425.426829268,41.56439024390244,Urban
Jhelum,2008-03-23,Weekly,5.400348432055749,2545096.592334495,41.583031358885016,Urban
Jhelum,2008-03-30,Weekly,5.4019163763066205,2543767.757839721,41.601672473867595,Urban
Jhelum,2008-04-06,Weekly,5.403484320557491,2542438.923344948,41.62031358885017,Urban
Jhelum,2008-04-13,Weekly,5.405052264808362,2541110.088850174,41.63895470383275,Urban
Jhelum,2008-04-20,Weekly,5.406620209059233,2539781.254355401,41.65759581881533,Urban
Jhelum,2008-04-27,Weekly,5.408188153310104,2538452.419860627,41.67623693379791,Urban
Jhelum,2008-05-04,Weekly,5.409756097560975,2537123.5853658537,41.69487804878049,Urban
Jhelum,2008-05-11,Weekly,5.411324041811847,2535794.75087108,41.71351916376307,Urban
Jhelum,2008-05-18,Weekly,5.412891986062718,2534465.9163763067,41.732160278745646,Urban
Jhelum,2008-05-25,Weekly,5.414459930313589,2533137.081881533,41.750801393728224,Urban
Jhelum,2008-06-01,Weekly,5.41602787456446,2531808.2473867596,41.7694425087108,Urban
Jhelum,2008-06-08,Weekly,5.417595818815331,2530479.412891986,41.78808362369338,Urban
Jhelum,2008-06-15,Weekly,5.4191637630662015,2529150.5783972126,41.80672473867596,Urban
Jhelum,2008-06-22,Weekly,5.420731707317073,2527821.7439024393,41.82536585365854,Urban
Jhelum,2008-06-29,Weekly,5.422299651567944,2526492.9094076655,41.84400696864112,Urban
Jhelum,2008-07-06,Weekly,5.423867595818815,2525164.074912892,41.8626480836237,Urban
Jhelum,2008-07-13,Weekly,5.425435540069686,2523835.2404181184,41.881289198606275,Urban
Jhelum,2008-07-20,Weekly,5.427003484320557,2522506.405923345,41.899930313588854,Urban
Jhelum,2008-07-27,Weekly,5.428571428571429,2521177.5714285714,41.91857142857143,Urban
Jhelum,2008-08-03,Weekly,5.4301393728223,2519848.736933798,41.93721254355401,Urban
Jhelum,2008-08-10,Weekly,5.431707317073171,2518519.9024390243,41.95585365853658,Urban
Jhelum,2008-08-17,Weekly,5.433275261324042,2517191.067944251,41.97449477351916,Urban
Jhelum,2008-08-24,Weekly,5.4348432055749125,2515862.2334494772,41.99313588850174,Urban
Jhelum,2008-08-31,Weekly,5.436411149825783,2514533.398954704,42.01177700348432,Urban
Jhelum,2008-09-07,Weekly,5.437979094076655,2513204.56445993,42.0304181184669,Urban
Jhelum,2008-09-14,Weekly,5.439547038327526,2511875.729965157,42.049059233449476,Urban
Jhelum,2008-09-21,Weekly,5.441114982578397,2510546.895470383,42.067700348432055,Urban
Jhelum,2008-09-28,Weekly,5.442682926829268,2509218.06097561,42.086341463414634,Urban
Jhelum,2008-10-05,Weekly,5.444250871080139,2507889.226480836,42.10498257839721,Urban
Jhelum,2008-10-12,Weekly,5.445818815331011,2506560.3919860628,42.12362369337979,Urban
Jhelum,2008-10-19,Weekly,5.447386759581882,2505231.557491289,42.14226480836237,Urban
Jhelum,2008-10-26,Weekly,5.448954703832753,2503902.7229965157,42.16090592334495,Urban
Jhelum,2008-11-02,Weekly,5.4505226480836235,2502573.8885017424,42.17954703832753,Urban
Jhelum,2008-11-09,Weekly,5.4520905923344944,2501245.0540069686,42.198188153310106,Urban
Jhelum,2008-11-16,Weekly,5.453658536585365,2499916.2195121953,42.216829268292685,Urban
Jhelum,2008-11-23,Weekly,5.455226480836237,2498587.3850174216,42.23547038327526,Urban
Jhelum,2008-11-30,Weekly,5.456794425087108,2497258.5505226483,42.25411149825784,Urban
Jhelum,2008-12-07,Weekly,5.458362369337979,2495929.7160278745,42.27275261324042,Urban
Jhelum,2008-12-14,Weekly,5.45993031358885,2494600.881533101,42.291393728223,Urban
Jhelum,2008-12-21,Weekly,5.461498257839721,2493272.0470383274,42.31003484320558,Urban
Jhelum,2008-12-28,Weekly,5.463066202090593,2491943.212543554,42.32867595818816,Urban
Jhelum,2009-01-04,Weekly,5.464634146341464,2490614.3780487804,42.347317073170736,Urban
Jhelum,2009-01-11,Weekly,5.4662020905923345,2489285.543554007,42.365958188153314,Urban
Jhelum,2009-01-18,Weekly,5.4677700348432055,2487956.7090592333,42.384599303135886,Urban
Jhelum,2009-01-25,Weekly,5.469337979094076,2486627.87456446,42.403240418118465,Urban
Jhelum,2009-02-01,Weekly,5.470905923344947,2485299.0400696862,42.42188153310104,Urban
Jhelum,2009-02-08,Weekly,5.472473867595819,2483970.205574913,42.44052264808362,Urban
Jhelum,2009-02-15,Weekly,5.47404181184669,2482641.371080139,42.4591637630662,Urban
Jhelum,2009-02-22,Weekly,5.475609756097561,2481312.536585366,42.47780487804878,Urban
Jhelum,2009-03-01,Weekly,5.477177700348432,2479983.702090592,42.49644599303136,Urban
Jhelum,2009-03-08,Weekly,5.478745644599303,2478654.867595819,42.51508710801394,Urban
Jhelum,2009-03-15,Weekly,5.480313588850174,2477326.0331010455,42.533728222996515,Urban
Jhelum,2009-03-22,Weekly,5.4818815331010455,2475997.1986062718,42.552369337979094,Urban
Jhelum,2009-03-29,Weekly,5.4834494773519165,2474668.3641114985,42.57101045296167,Urban
Jhelum,2009-04-05,Weekly,5.485017421602787,2473339.5296167247,42.58965156794425,Urban
